티커,종목명,강도_단기,강도_장기,최종점수,비고
278470,에이피알,0.07538283766988751,0.08272184857794199,0.316209372495659,단기+장기 중복(2배)
9830,한화솔루션,0.03196954661433171,0.07507280775960837,0.2140847087478802,단기+장기 중복(2배)
475150,SK이터닉스,0.04914962976134557,0.05749516116369581,0.2132895818500828,단기+장기 중복(2배)
34020,두산에너빌리티,0.0377621678437059,0.04432794748170642,0.1641802306508247,단기+장기 중복(2배)
720,현대건설,0.03196435533123688,0.04817905773460442,0.1602868261316826,단기+장기 중복(2배)
79550,LIG넥스원,0.02416594378432911,0.04629299478757987,0.140917877143818,단기+장기 중복(2배)
15760,한국전력,0.02684660103435701,0.04314117971028161,0.1399755614892773,단기+장기 중복(2배)
10620,HD현대미포,0.02007903721588947,0.06831366108947172,0.06831366108947172,장기상위
82740,한화엔진,0.02032728910250772,0.05287575305452922,0.05287575305452922,장기상위
17960,한국카본,0.01708214615882415,0.0455678024190624,0.0455678024190624,장기상위
267260,HD현대일렉트릭,0.02685809056579569,0.01547062348745481,0.02685809056579569,단기상위
10120,LS ELECTRIC,0.02385458257425743,0.03385876450165017,0.02385458257425743,단기상위
192820,코스맥스,0.02255693486776544,0.02196311173582271,0.02255693486776544,단기상위
